6898,B,4429825,,,,,,,
6899,B,4436724,,,,,,,
6907,B,4443631,,,,,,,
6907,B,4450538,,,,,,,
6916,B,4457454,,,,,,,
6921,A,4464375,,,,,,,
6922,B,4471297,,,,,,,
6928,A,4478225,,,,,,,
6934,A,4485159,,,,,,,
6935,B,4492094,,,,,,,
6944,A,4499038,,,,,,,
6952,B,4505990,,,,,,,
6956,A,4512946,,,,,,,
6961,A,4519907,,,,,,,
6963,A,4526870,,,,,,,
6974,B,4533844,,,,,,,
6977,B,4540821,,,,,,,
6978,B,4547799,,,,,,,
6983,A,4554782,,,,,,,
6987,B,4561769,,,,,,,
6989,A,4568758,,,,,,,
